timestamp,pos,future_pos,future_trend
636300,6363,6383,Downtrend
636900,6369,6389,Uptrend
636900,6369,6389,Uptrend
637200,6372,6392,Downtrend
637300,6373,6393,Downtrend
637300,6373,6393,Downtrend
638500,6385,6405,Downtrend
638500,6385,6405,Downtrend
638500,6385,6405,Downtrend
638500,6385,6405,Downtrend
638900,6389,6409,Uptrend
639100,6391,6411,Uptrend
639100,6391,6411,Uptrend
639400,6394,6414,Uptrend
639600,6396,6416,Uptrend
639600,6396,6416,Uptrend
639600,6396,6416,Uptrend
639900,6399,6419,Downtrend
640900,6409,6429,Downtrend
640900,6409,6429,Downtrend
641400,6414,6434,Downtrend
641600,6416,6436,Downtrend
641600,6416,6436,Downtrend
641900,6419,6439,Downtrend
641900,6419,6439,Downtrend
643100,6431,6451,Uptrend
643100,6431,6451,Uptrend
643800,6438,6458,Downtrend
643800,6438,6458,Downtrend
643800,6438,6458,Downtrend
645100,6451,6471,Downtrend
645100,6451,6471,Downtrend
645100,6451,6471,Downtrend
645200,6452,6472,Uptrend
645500,6455,6475,Downtrend
645800,6458,6478,Uptrend
647100,6471,6491,Uptrend
647400,6474,6494,Uptrend
647800,6478,6498,Uptrend
648200,6482,6502,Uptrend
648600,6486,6506,Downtrend
649400,6494,6514,Downtrend
649400,6494,6514,Downtrend
649500,6495,6515,Downtrend
649900,6499,6519,Uptrend
649900,6499,6519,Uptrend
651400,6514,6534,Uptrend
651500,6515,6535,Uptrend
651500,6515,6535,Uptrend
652700,6527,6547,Downtrend
652700,6527,6547,Downtrend
653200,6532,6552,Downtrend
653200,6532,6552,Downtrend
653700,6537,6557,Uptrend
653700,6537,6557,Uptrend
653800,6538,6558,Uptrend
653800,6538,6558,Uptrend
654300,6543,6563,Downtrend
654300,6543,6563,Downtrend
654800,6548,6568,Uptrend
654800,6548,6568,Uptrend
655200,6552,6572,Uptrend
656300,6563,6583,Downtrend
656300,6563,6583,Downtrend
656600,6566,6586,Downtrend
656600,6566,6586,Downtrend
656600,6566,6586,Downtrend
656900,6569,6589,Uptrend
656900,6569,6589,Uptrend
657700,6577,6597,Downtrend
657700,6577,6597,Downtrend
657800,6578,6598,Uptrend
658400,6584,6604,Uptrend
658400,6584,6604,Uptrend
658700,6587,6607,Uptrend
658700,6587,6607,Uptrend
658800,6588,6608,Uptrend
659400,6594,6614,Downtrend
659700,6597,6617,Downtrend
659700,6597,6617,Downtrend
660000,6600,6620,Uptrend
660500,6605,6625,Downtrend
660500,6605,6625,Downtrend
660800,6608,6628,Downtrend
660800,6608,6628,Downtrend
660900,6609,6629,Downtrend
660900,6609,6629,Downtrend
661900,6619,6639,Uptrend
661900,6619,6639,Uptrend
662200,6622,6642,Downtrend
662200,6622,6642,Downtrend
662700,6627,6647,Downtrend
662700,6627,6647,Downtrend
663500,6635,6655,Downtrend
664200,6642,6662,Uptrend
664200,6642,6662,Uptrend
664200,6642,6662,Uptrend
664800,6648,6668,Downtrend
664800,6648,6668,Downtrend
664900,6649,6669,Downtrend
665700,6657,6677,Downtrend
665800,6658,6678,Downtrend
665800,6658,6678,Downtrend
665900,6659,6679,Downtrend
666600,6666,6686,Downtrend
666800,6668,6688,Downtrend
666800,6668,6688,Downtrend
667000,6670,6690,Downtrend
667000,6670,6690,Downtrend
667600,6676,6696,Downtrend
667600,6676,6696,Downtrend
667600,6676,6696,Downtrend
667800,6678,6698,Downtrend
667800,6678,6698,Downtrend
668300,6683,6703,Downtrend
668300,6683,6703,Downtrend
669600,6696,6716,Downtrend
670100,6701,6721,Downtrend
670100,6701,6721,Downtrend
670200,6702,6722,Downtrend
671800,6718,6738,Uptrend
671800,6718,6738,Uptrend
672300,6723,6743,Uptrend
672300,6723,6743,Uptrend
672400,6724,6744,Downtrend
672600,6726,6746,Downtrend
672600,6726,6746,Downtrend
673100,6731,6751,Downtrend
674400,6744,6764,Uptrend
675000,6750,6770,Downtrend
675200,6752,6772,Downtrend
675800,6758,6778,Downtrend
676200,6762,6782,Downtrend
677200,6772,6792,Uptrend
677600,6776,6796,Downtrend
677600,6776,6796,Downtrend
677800,6778,6798,Downtrend
677800,6778,6798,Downtrend
677900,6779,6799,Downtrend
678000,6780,6800,Downtrend
678400,6784,6804,Downtrend
679000,6790,6810,Uptrend
679400,6794,6814,Downtrend
679400,6794,6814,Downtrend
679500,6795,6815,Downtrend
679500,6795,6815,Downtrend
679700,6797,6817,Downtrend
679700,6797,6817,Downtrend
679700,6797,6817,Downtrend
680000,6800,6820,Downtrend
680300,6803,6823,Downtrend
680400,6804,6824,Downtrend
681200,6812,6832,Uptrend
681200,6812,6832,Uptrend
681500,6815,6835,Uptrend
681500,6815,6835,Uptrend
681700,6817,6837,Downtrend
682100,6821,6841,Downtrend
682100,6821,6841,Downtrend
682200,6822,6842,Uptrend
682600,6826,6846,Uptrend
683300,6833,6853,Uptrend
683300,6833,6853,Uptrend
683600,6836,6856,Downtrend
683800,6838,6858,Downtrend
683800,6838,6858,Downtrend
684500,6845,6865,Downtrend
685000,6850,6870,Uptrend
685000,6850,6870,Uptrend
685100,6851,6871,Uptrend
685300,6853,6873,Uptrend
685500,6855,6875,Uptrend
686400,6864,6884,Downtrend
686400,6864,6884,Downtrend
687000,6870,6890,Downtrend
687000,6870,6890,Downtrend
688800,6888,6908,Uptrend
689100,6891,6911,Uptrend
689200,6892,6912,Uptrend
689600,6896,6916,Downtrend
689700,6897,6917,Downtrend
689700,6897,6917,Downtrend
689800,6898,6918,Downtrend
690300,6903,6923,Downtrend
690300,6903,6923,Downtrend
690500,6905,6925,Uptrend
690500,6905,6925,Uptrend
690600,6906,6926,Uptrend
690600,6906,6926,Uptrend
691900,6919,6939,Downtrend
691900,6919,6939,Downtrend
691900,6919,6939,Downtrend
691900,6919,6939,Downtrend
692300,6923,6943,Downtrend
692300,6923,6943,Downtrend
692400,6924,6944,Downtrend
693200,6932,6952,Downtrend
693200,6932,6952,Downtrend
693400,6934,6954,Downtrend
693600,6936,6956,Uptrend
693600,6936,6956,Uptrend
694000,6940,6960,Uptrend
694000,6940,6960,Uptrend
694800,6948,6968,Downtrend
694800,6948,6968,Downtrend
695300,6953,6973,Downtrend
695700,6957,6977,Downtrend
696700,6967,6987,Downtrend
696700,6967,6987,Downtrend
696700,6967,6987,Downtrend
697000,6970,6990,Downtrend
697000,6970,6990,Downtrend
698200,6982,7002,Uptrend
699100,6991,7011,Uptrend
699700,6997,7017,Uptrend
699800,6998,7018,Uptrend
699800,6998,7018,Uptrend
699900,6999,7019,Uptrend
699900,6999,7019,Uptrend
700100,7001,7021,Uptrend
700100,7001,7021,Uptrend
700400,7004,7024,Downtrend
700400,7004,7024,Downtrend
700600,7006,7026,Downtrend
700600,7006,7026,Downtrend
700700,7007,7027,Downtrend
700700,7007,7027,Downtrend
700700,7007,7027,Downtrend
701400,7014,7034,Downtrend
701400,7014,7034,Downtrend
701700,7017,7037,Downtrend
701700,7017,7037,Downtrend
701800,7018,7038,Uptrend
702100,7021,7041,Uptrend
702500,7025,7045,Uptrend
702500,7025,7045,Uptrend
702900,7029,7049,Uptrend
702900,7029,7049,Uptrend
703300,7033,7053,Uptrend
703700,7037,7057,Downtrend
704200,7042,7062,Downtrend
704800,7048,7068,Uptrend
705200,7052,7072,Uptrend
705200,7052,7072,Uptrend
706500,7065,7085,Downtrend
707200,7072,7092,Uptrend
707400,7074,7094,Downtrend
707400,7074,7094,Downtrend
707700,7077,7097,Downtrend
707700,7077,7097,Downtrend
707900,7079,7099,Downtrend
708300,7083,7103,Downtrend
708300,7083,7103,Downtrend
708500,7085,7105,Downtrend
708500,7085,7105,Downtrend
708600,7086,7106,Downtrend
708600,7086,7106,Downtrend
708700,7087,7107,Uptrend
708700,7087,7107,Uptrend
708800,7088,7108,Downtrend
708800,7088,7108,Downtrend
709000,7090,7110,Uptrend
709800,7098,7118,Uptrend
710100,7101,7121,Downtrend
711900,7119,7139,Uptrend
711900,7119,7139,Uptrend
712200,7122,7142,Uptrend
713000,7130,7150,Downtrend
713000,7130,7150,Downtrend
713400,7134,7154,Downtrend
713800,7138,7158,Uptrend
713800,7138,7158,Uptrend
713800,7138,7158,Uptrend
713800,7138,7158,Uptrend
713900,7139,7159,Downtrend
714700,7147,7167,Downtrend
714700,7147,7167,Downtrend
715300,7153,7173,Downtrend
715300,7153,7173,Downtrend
715400,7154,7174,Downtrend
715900,7159,7179,Downtrend
715900,7159,7179,Downtrend
716500,7165,7185,Uptrend
717100,7171,7191,Uptrend
717400,7174,7194,Uptrend
717400,7174,7194,Uptrend
717600,7176,7196,Uptrend
717700,7177,7197,Uptrend
717700,7177,7197,Uptrend
717700,7177,7197,Uptrend
717700,7177,7197,Uptrend
718700,7187,7207,Downtrend
718700,7187,7207,Downtrend
720400,7204,7224,Downtrend
720700,7207,7227,Downtrend
720800,7208,7228,Downtrend
721000,7210,7230,Downtrend
721500,7215,7235,Uptrend
721900,7219,7239,Downtrend
722200,7222,7242,Downtrend
722200,7222,7242,Downtrend
722400,7224,7244,Downtrend
722400,7224,7244,Downtrend
722500,7225,7245,Downtrend
722500,7225,7245,Downtrend
723600,7236,7256,Downtrend
723600,7236,7256,Downtrend
724400,7244,7264,Uptrend
724400,7244,7264,Uptrend
724800,7248,7268,Uptrend
726000,7260,7280,Downtrend
726500,7265,7285,Downtrend
726500,7265,7285,Downtrend
726700,7267,7287,Downtrend
727100,7271,7291,Uptrend
727100,7271,7291,Uptrend
727400,7274,7294,Uptrend
727600,7276,7296,Uptrend
727600,7276,7296,Uptrend
728000,7280,7300,Uptrend
728000,7280,7300,Uptrend
728200,7282,7302,Uptrend
728400,7284,7304,Uptrend
728600,7286,7306,Uptrend
729000,7290,7310,Uptrend
729100,7291,7311,Uptrend
729100,7291,7311,Uptrend
729700,7297,7317,Uptrend
729700,7297,7317,Uptrend
730400,7304,7324,Downtrend
730400,7304,7324,Downtrend
731500,7315,7335,Uptrend
731500,7315,7335,Uptrend
731600,7316,7336,Uptrend
731700,7317,7337,Downtrend
731700,7317,7337,Downtrend
732100,7321,7341,Uptrend
733000,7330,7350,Downtrend
733000,7330,7350,Downtrend
733100,7331,7351,Downtrend
733600,7336,7356,Downtrend
733900,7339,7359,Uptrend
733900,7339,7359,Uptrend
734000,7340,7360,Uptrend
734000,7340,7360,Uptrend
734500,7345,7365,Downtrend
734500,7345,7365,Downtrend
734500,7345,7365,Downtrend
734600,7346,7366,Downtrend
735400,7354,7374,Uptrend
735400,7354,7374,Uptrend
736100,7361,7381,Downtrend
736300,7363,7383,Downtrend
737200,7372,7392,Uptrend
737300,7373,7393,Uptrend
737300,7373,7393,Uptrend
737400,7374,7394,Downtrend
737800,7378,7398,Uptrend
737800,7378,7398,Uptrend
737800,7378,7398,Uptrend
738100,7381,7401,Uptrend
738100,7381,7401,Uptrend
738500,7385,7405,Downtrend
738500,7385,7405,Downtrend
739500,7395,7415,Uptrend
739600,7396,7416,Uptrend
739600,7396,7416,Uptrend
739600,7396,7416,Uptrend
740000,7400,7420,Uptrend
740300,7403,7423,Downtrend
740500,7405,7425,Downtrend
740500,7405,7425,Downtrend
740600,7406,7426,Downtrend
740700,7407,7427,Downtrend
740700,7407,7427,Downtrend
741900,7419,7439,Uptrend
742200,7422,7442,Uptrend
742700,7427,7447,Uptrend
742700,7427,7447,Uptrend
743300,7433,7453,Downtrend
743400,7434,7454,Downtrend
743600,7436,7456,Downtrend
743600,7436,7456,Downtrend
744200,7442,7462,Downtrend
744200,7442,7462,Downtrend
744400,7444,7464,Uptrend
744400,7444,7464,Uptrend
745300,7453,7473,Uptrend
745300,7453,7473,Uptrend
746200,7462,7482,Downtrend
746300,7463,7483,Downtrend
746300,7463,7483,Downtrend
746500,7465,7485,Uptrend
746700,7467,7487,Uptrend
746700,7467,7487,Uptrend
746800,7468,7488,Downtrend
746800,7468,7488,Downtrend
746900,7469,7489,Downtrend
748600,7486,7506,Downtrend
748600,7486,7506,Downtrend
749000,7490,7510,Downtrend
749200,7492,7512,Downtrend
749200,7492,7512,Downtrend
749200,7492,7512,Downtrend
749200,7492,7512,Downtrend
749400,7494,7514,Downtrend
749400,7494,7514,Downtrend
749700,7497,7517,Downtrend
749700,7497,7517,Downtrend
750000,7500,7520,Downtrend
751600,7516,7536,Downtrend
751600,7516,7536,Downtrend
752700,7527,7547,Uptrend
752800,7528,7548,Downtrend
752800,7528,7548,Downtrend
753600,7536,7556,Downtrend
754900,7549,7569,Downtrend
755800,7558,7578,Uptrend
755800,7558,7578,Uptrend
756500,7565,7585,Uptrend
756500,7565,7585,Uptrend
756700,7567,7587,Uptrend
757500,7575,7595,Downtrend
757500,7575,7595,Downtrend
758300,7583,7603,Downtrend
758600,7586,7606,Uptrend
758600,7586,7606,Uptrend
759300,7593,7613,Uptrend
759700,7597,7617,Downtrend
760300,7603,7623,Downtrend
760500,7605,7625,Downtrend
760500,7605,7625,Downtrend
761200,7612,7632,Uptrend
761200,7612,7632,Uptrend
761200,7612,7632,Uptrend
761400,7614,7634,Uptrend
761500,7615,7635,Uptrend
761500,7615,7635,Uptrend
761900,7619,7639,Downtrend
762200,7622,7642,Downtrend
762200,7622,7642,Downtrend
763300,7633,7653,Downtrend
763300,7633,7653,Downtrend
766300,7663,7683,Uptrend
766500,7665,7685,Uptrend
766500,7665,7685,Uptrend
766600,7666,7686,Uptrend
767200,7672,7692,Uptrend
767300,7673,7693,Uptrend
767400,7674,7694,Uptrend
767400,7674,7694,Uptrend
767600,7676,7696,Downtrend
767600,7676,7696,Downtrend
767600,7676,7696,Downtrend
767600,7676,7696,Downtrend
767800,7678,7698,Downtrend
767800,7678,7698,Downtrend
769100,7691,7711,Downtrend
769100,7691,7711,Downtrend
769200,7692,7712,Uptrend
769400,7694,7714,Downtrend
769400,7694,7714,Downtrend
769500,7695,7715,Uptrend
769700,7697,7717,Uptrend
769900,7699,7719,Uptrend
770200,7702,7722,Downtrend
770200,7702,7722,Downtrend
770500,7705,7725,Downtrend
770500,7705,7725,Downtrend
770500,7705,7725,Downtrend
770700,7707,7727,Downtrend
771600,7716,7736,Downtrend
771600,7716,7736,Downtrend
771600,7716,7736,Downtrend
771800,7718,7738,Downtrend
772100,7721,7741,Downtrend
772100,7721,7741,Downtrend
772700,7727,7747,Uptrend
773200,7732,7752,Downtrend
773200,7732,7752,Downtrend
774400,7744,7764,Uptrend
775500,7755,7775,Uptrend
775500,7755,7775,Uptrend
775700,7757,7777,Downtrend
777000,7770,7790,Downtrend
777000,7770,7790,Downtrend
777000,7770,7790,Downtrend
777000,7770,7790,Downtrend
777100,7771,7791,Downtrend
777100,7771,7791,Downtrend
777200,7772,7792,Downtrend
777200,7772,7792,Downtrend
777400,7774,7794,Downtrend
777400,7774,7794,Downtrend
778500,7785,7805,Uptrend
779200,7792,7812,Downtrend
779700,7797,7817,Downtrend
779700,7797,7817,Downtrend
780300,7803,7823,Uptrend
780400,7804,7824,Uptrend
780400,7804,7824,Uptrend
780500,7805,7825,Uptrend
781500,7815,7835,Downtrend
781800,7818,7838,Downtrend
782100,7821,7841,Downtrend
782600,7826,7846,Downtrend
782600,7826,7846,Downtrend
782600,7826,7846,Downtrend
783700,7837,7857,Uptrend
784100,7841,7861,Downtrend
784100,7841,7861,Downtrend
784500,7845,7865,Downtrend
784500,7845,7865,Downtrend
784900,7849,7869,Downtrend
785900,7859,7879,Downtrend
785900,7859,7879,Downtrend
787000,7870,7890,Downtrend
787000,7870,7890,Downtrend
787200,7872,7892,Downtrend
787800,7878,7898,Downtrend
787800,7878,7898,Downtrend
788000,7880,7900,Downtrend
788400,7884,7904,Uptrend
788400,7884,7904,Uptrend
789200,7892,7912,Downtrend
789300,7893,7913,Downtrend
789300,7893,7913,Downtrend
790700,7907,7927,Downtrend
791000,7910,7930,Uptrend
791100,7911,7931,Uptrend
792600,7926,7946,Downtrend
792700,7927,7947,Downtrend
792900,7929,7949,Downtrend
793400,7934,7954,Downtrend
793800,7938,7958,Uptrend
795500,7955,7975,Uptrend
795500,7955,7975,Uptrend
796200,7962,7982,Downtrend
797500,7975,7995,Uptrend
798300,7983,8003,Downtrend
798300,7983,8003,Downtrend
798400,7984,8004,Downtrend
798500,7985,8005,Downtrend
799300,7993,8013,Uptrend
799300,7993,8013,Uptrend
799400,7994,8014,Uptrend
799600,7996,8016,Uptrend
799600,7996,8016,Uptrend
800500,8005,8025,Downtrend
800500,8005,8025,Downtrend
800600,8006,8026,Downtrend
800700,8007,8027,Downtrend
801100,8011,8031,Downtrend
802100,8021,8041,Uptrend
803200,8032,8052,Downtrend
803200,8032,8052,Downtrend
803200,8032,8052,Downtrend
803200,8032,8052,Downtrend
803700,8037,8057,Downtrend
804100,8041,8061,Uptrend
804100,8041,8061,Uptrend
804400,8044,8064,Uptrend
805600,8056,8076,Uptrend
805600,8056,8076,Uptrend
805800,8058,8078,Uptrend
805800,8058,8078,Uptrend
806500,8065,8085,Downtrend
806900,8069,8089,Downtrend
806900,8069,8089,Downtrend
806900,8069,8089,Downtrend
807000,8070,8090,Downtrend
807000,8070,8090,Downtrend
807100,8071,8091,Uptrend
807100,8071,8091,Uptrend
807400,8074,8094,Uptrend
807400,8074,8094,Uptrend
807500,8075,8095,Uptrend
807500,8075,8095,Uptrend
808200,8082,8102,Downtrend
808400,8084,8104,Downtrend
808600,8086,8106,Downtrend
808900,8089,8109,Downtrend
808900,8089,8109,Downtrend
809500,8095,8115,Downtrend
809700,8097,8117,Downtrend
810100,8101,8121,Uptrend
811000,8110,8130,Uptrend
811100,8111,8131,Uptrend
811100,8111,8131,Uptrend
812100,8121,8141,Downtrend
812700,8127,8147,Downtrend
812700,8127,8147,Downtrend
813000,8130,8150,Downtrend
813000,8130,8150,Downtrend
814100,8141,8161,Uptrend
814300,8143,8163,Uptrend
814300,8143,8163,Uptrend
814400,8144,8164,Uptrend
814400,8144,8164,Uptrend
814700,8147,8167,Uptrend
814700,8147,8167,Uptrend
815300,8153,8173,Downtrend
815300,8153,8173,Downtrend
815700,8157,8177,Downtrend
815700,8157,8177,Downtrend
815700,8157,8177,Downtrend
815900,8159,8179,Downtrend
816200,8162,8182,Downtrend
816200,8162,8182,Downtrend
816400,8164,8184,Downtrend
816400,8164,8184,Downtrend
816500,8165,8185,Downtrend
817000,8170,8190,Uptrend
817300,8173,8193,Uptrend
817900,8179,8199,Downtrend
817900,8179,8199,Downtrend
818100,8181,8201,Downtrend
818300,8183,8203,Downtrend
818600,8186,8206,Downtrend
818600,8186,8206,Downtrend
819000,8190,8210,Uptrend
819000,8190,8210,Uptrend
819900,8199,8219,Downtrend
819900,8199,8219,Downtrend
820800,8208,8228,Downtrend
821100,8211,8231,Uptrend
821100,8211,8231,Uptrend
822300,8223,8243,Uptrend
822400,8224,8244,Uptrend
822400,8224,8244,Uptrend
822500,8225,8245,Uptrend
822500,8225,8245,Uptrend
822500,8225,8245,Uptrend
822800,8228,8248,Downtrend
822800,8228,8248,Downtrend
822800,8228,8248,Downtrend
822800,8228,8248,Downtrend
822900,8229,8249,Uptrend
824100,8241,8261,Downtrend
825700,8257,8277,Uptrend
825700,8257,8277,Uptrend
826000,8260,8280,Uptrend
826000,8260,8280,Uptrend
826000,8260,8280,Uptrend
826900,8269,8289,Downtrend
827500,8275,8295,Downtrend
828500,8285,8305,Uptrend
830400,8304,8324,Uptrend
830400,8304,8324,Uptrend
830700,8307,8327,Downtrend
830900,8309,8329,Uptrend
831200,8312,8332,Downtrend
831300,8313,8333,Downtrend
832100,8321,8341,Uptrend
832500,8325,8345,Downtrend
832600,8326,8346,Downtrend
832600,8326,8346,Downtrend
833100,8331,8351,Downtrend
833100,8331,8351,Downtrend
833400,8334,8354,Downtrend
833400,8334,8354,Downtrend
833900,8339,8359,Uptrend
833900,8339,8359,Uptrend
833900,8339,8359,Uptrend
835100,8351,8371,Uptrend
835600,8356,8376,Uptrend
835600,8356,8376,Uptrend
835800,8358,8378,Downtrend
835800,8358,8378,Downtrend
836500,8365,8385,Downtrend
837000,8370,8390,Downtrend
837000,8370,8390,Downtrend
838200,8382,8402,Downtrend
838200,8382,8402,Downtrend
839200,8392,8412,Uptrend
839200,8392,8412,Uptrend
839200,8392,8412,Uptrend
839300,8393,8413,Uptrend
839300,8393,8413,Uptrend
839300,8393,8413,Uptrend
839300,8393,8413,Uptrend
839300,8393,8413,Uptrend
840100,8401,8421,Downtrend
840500,8405,8425,Downtrend
840500,8405,8425,Downtrend
840900,8409,8429,Downtrend
841400,8414,8434,Downtrend
841400,8414,8434,Downtrend
841900,8419,8439,Uptrend
842500,8425,8445,Uptrend
842800,8428,8448,Uptrend
843000,8430,8450,Uptrend
843100,8431,8451,Downtrend
843200,8432,8452,Downtrend
843400,8434,8454,Downtrend
843600,8436,8456,Downtrend
843900,8439,8459,Downtrend
844100,8441,8461,Downtrend
844100,8441,8461,Downtrend
844200,8442,8462,Downtrend
845400,8454,8474,Uptrend
845400,8454,8474,Uptrend
846700,8467,8487,Downtrend
846900,8469,8489,Downtrend
847600,8476,8496,Uptrend
848600,8486,8506,Downtrend
848600,8486,8506,Downtrend
848800,8488,8508,Downtrend
850500,8505,8525,Downtrend
850600,8506,8526,Downtrend
851000,8510,8530,Uptrend
851300,8513,8533,Uptrend
851300,8513,8533,Uptrend
851700,8517,8537,Uptrend
851700,8517,8537,Uptrend
851700,8517,8537,Uptrend
851700,8517,8537,Uptrend
852300,8523,8543,Uptrend
853300,8533,8553,Uptrend
853300,8533,8553,Uptrend
853800,8538,8558,Downtrend
853800,8538,8558,Downtrend
854800,8548,8568,Uptrend
855200,8552,8572,Uptrend
855200,8552,8572,Uptrend
855300,8553,8573,Uptrend
855400,8554,8574,Uptrend
855400,8554,8574,Uptrend
855900,8559,8579,Uptrend
856100,8561,8581,Downtrend
856100,8561,8581,Downtrend
857000,8570,8590,Downtrend
857800,8578,8598,Uptrend
857800,8578,8598,Uptrend
857800,8578,8598,Uptrend
857800,8578,8598,Uptrend
857900,8579,8599,Uptrend
857900,8579,8599,Uptrend
858100,8581,8601,Uptrend
858100,8581,8601,Uptrend
858400,8584,8604,Uptrend
859300,8593,8613,Downtrend
859300,8593,8613,Downtrend
859400,8594,8614,Downtrend
859400,8594,8614,Downtrend
859600,8596,8616,Downtrend
860000,8600,8620,Downtrend
860800,8608,8628,Uptrend
860800,8608,8628,Uptrend
861500,8615,8635,Downtrend
862100,8621,8641,Downtrend
862100,8621,8641,Downtrend
863800,8638,8658,Uptrend
863800,8638,8658,Uptrend
863900,8639,8659,Uptrend
863900,8639,8659,Uptrend
864000,8640,8660,Uptrend
864000,8640,8660,Uptrend
864600,8646,8666,Downtrend
865200,8652,8672,Downtrend
865200,8652,8672,Downtrend
865600,8656,8676,Downtrend
866200,8662,8682,Downtrend
867100,8671,8691,Uptrend
867100,8671,8691,Uptrend
867300,8673,8693,Uptrend
868200,8682,8702,Downtrend
869000,8690,8710,Downtrend
870100,8701,8721,Uptrend
870500,8705,8725,Uptrend
870700,8707,8727,Uptrend
870700,8707,8727,Uptrend
871100,8711,8731,Uptrend
871300,8713,8733,Downtrend
871300,8713,8733,Downtrend
871300,8713,8733,Downtrend
871300,8713,8733,Downtrend
871700,8717,8737,Uptrend
872100,8721,8741,Downtrend
872100,8721,8741,Downtrend
872400,8724,8744,Downtrend
872500,8725,8745,Uptrend
874200,8742,8762,Downtrend
874200,8742,8762,Downtrend
874300,8743,8763,Downtrend
874300,8743,8763,Downtrend
875100,8751,8771,Downtrend
875300,8753,8773,Downtrend
875400,8754,8774,Uptrend
876300,8763,8783,Downtrend
876800,8768,8788,Uptrend
876800,8768,8788,Uptrend
877500,8775,8795,Downtrend
879400,8794,8814,Downtrend
879800,8798,8818,Uptrend
879800,8798,8818,Uptrend
880300,8803,8823,Downtrend
880500,8805,8825,Downtrend
880900,8809,8829,Downtrend
881100,8811,8831,Downtrend
881100,8811,8831,Downtrend
881300,8813,8833,Downtrend
882300,8823,8843,Uptrend
882300,8823,8843,Uptrend
882400,8824,8844,Downtrend
882400,8824,8844,Downtrend
882400,8824,8844,Downtrend
882400,8824,8844,Downtrend
882700,8827,8847,Downtrend
882900,8829,8849,Uptrend
882900,8829,8849,Uptrend
883900,8839,8859,Uptrend
883900,8839,8859,Uptrend
884200,8842,8862,Uptrend
884200,8842,8862,Uptrend
885600,8856,8876,Downtrend
885600,8856,8876,Downtrend
886000,8860,8880,Downtrend
886400,8864,8884,Downtrend
886800,8868,8888,Uptrend
887000,8870,8890,Uptrend
887100,8871,8891,Uptrend
887100,8871,8891,Uptrend
887600,8876,8896,Uptrend
888100,8881,8901,Uptrend
888100,8881,8901,Uptrend
888100,8881,8901,Uptrend
888200,8882,8902,Uptrend
888300,8883,8903,Uptrend
888300,8883,8903,Uptrend
888400,8884,8904,Uptrend
888400,8884,8904,Uptrend
888500,8885,8905,Uptrend
889100,8891,8911,Downtrend
889100,8891,8911,Downtrend
889200,8892,8912,Downtrend
889200,8892,8912,Downtrend
889900,8899,8919,Downtrend
889900,8899,8919,Downtrend
890500,8905,8925,Uptrend
890600,8906,8926,Uptrend
891500,8915,8935,Downtrend
892700,8927,8947,Downtrend
892700,8927,8947,Downtrend
893400,8934,8954,Uptrend
893400,8934,8954,Uptrend
893900,8939,8959,Uptrend
893900,8939,8959,Uptrend
894700,8947,8967,Uptrend
894700,8947,8967,Uptrend
895200,8952,8972,Uptrend
895200,8952,8972,Uptrend
895600,8956,8976,Downtrend
895600,8956,8976,Downtrend
896500,8965,8985,Downtrend
896800,8968,8988,Downtrend
896900,8969,8989,Downtrend
897000,8970,8990,Downtrend
897000,8970,8990,Downtrend
897600,8976,8996,Downtrend
897700,8977,8997,Downtrend
897700,8977,8997,Downtrend
899400,8994,9014,Downtrend
899400,8994,9014,Downtrend
899500,8995,9015,Downtrend
899500,8995,9015,Downtrend
899600,8996,9016,Downtrend
900100,9001,9021,Downtrend
900400,9004,9024,Uptrend
900400,9004,9024,Uptrend
900500,9005,9025,Uptrend
900500,9005,9025,Uptrend
900700,9007,9027,Uptrend
900800,9008,9028,Uptrend
901000,9010,9030,Uptrend
901600,9016,9036,Downtrend
901600,9016,9036,Downtrend
902000,9020,9040,Downtrend
902000,9020,9040,Downtrend
902400,9024,9044,Uptrend
902500,9025,9045,Uptrend
902700,9027,9047,Uptrend
902700,9027,9047,Uptrend
903400,9034,9054,Downtrend
903600,9036,9056,Downtrend
903600,9036,9056,Downtrend
903600,9036,9056,Downtrend
903800,9038,9058,Uptrend
903800,9038,9058,Uptrend
904600,9046,9066,Uptrend
904700,9047,9067,Downtrend
904700,9047,9067,Downtrend
905100,9051,9071,Uptrend
905100,9051,9071,Uptrend
905600,9056,9076,Downtrend
907000,9070,9090,Downtrend
907200,9072,9092,Uptrend
907200,9072,9092,Uptrend
909100,9091,9111,Uptrend
909200,9092,9112,Uptrend
910100,9101,9121,Downtrend
910100,9101,9121,Downtrend
910600,9106,9126,Downtrend
910600,9106,9126,Downtrend
910800,9108,9128,Uptrend
910900,9109,9129,Uptrend
912000,9120,9140,Uptrend
912000,9120,9140,Uptrend
912900,9129,9149,Downtrend
913400,9134,9154,Uptrend
913400,9134,9154,Uptrend
913900,9139,9159,Downtrend
913900,9139,9159,Downtrend
913900,9139,9159,Downtrend
914000,9140,9160,Downtrend
914000,9140,9160,Downtrend
914100,9141,9161,Downtrend
914300,9143,9163,Downtrend
914300,9143,9163,Downtrend
914300,9143,9163,Downtrend
914500,9145,9165,Uptrend
914500,9145,9165,Uptrend
914500,9145,9165,Uptrend
915000,9150,9170,Uptrend
915200,9152,9172,Downtrend
915300,9153,9173,Downtrend
915300,9153,9173,Downtrend
915700,9157,9177,Downtrend
915700,9157,9177,Downtrend
915800,9158,9178,Downtrend
916300,9163,9183,Downtrend
916300,9163,9183,Downtrend
